what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1339045157334
activated,perspective,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.GitRepositoryExploring",1339045157356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1339045157363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1339045157363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045157378
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1339045158658
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1339045175488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045175808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045180642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045180836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045189051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045192543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045222897
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1339045227042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045227079
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339045232131
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1339045232169
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045235318
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045235445
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339045235469
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045240202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339045244413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339045245944
started,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1339045247248
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1339045247382
started,bundle,org.eclipse.ant.core,3.2.302.v20120110-1739,"org.eclipse.ant.core",1339045247411
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339045247636
started,bundle,org.eclipse.pde.build,3.7.0.v20111116-2009,"org.eclipse.pde.build",1339045247721
started,bundle,org.eclipse.equinox.p2.director.app,1.0.300.v20111126-0153,"org.eclipse.equinox.p2.director.app",1339045247738
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1339045247764
started,bundle,org.eclipse.emf.ant,2.7.0.v20120130-0943,"org.eclipse.emf.ant",1339045247768
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045247776
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1339045247784
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339045247808
started,bundle,org.eclipse.emf.converter,2.5.0.v20120130-0943,"org.eclipse.emf.converter",1339045247812
started,bundle,org.eclipse.emf.importer,2.6.0.v20120130-0943,"org.eclipse.emf.importer",1339045247813
started,bundle,org.eclipse.emf.importer.rose,2.6.0.v20120130-0943,"org.eclipse.emf.importer.rose",1339045247814
started,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20120130-0943,"org.eclipse.emf.importer.ecore",1339045247826
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.100.v20110815-1438,"org.eclipse.equinox.p2.repository.tools",1339045247833
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1339045247833
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1339045247858
started,bundle,org.eclipse.emf.importer.java,2.6.0.v20120130-0943,"org.eclipse.emf.importer.java",1339045247858
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1339045247874
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1339045247940
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1339045247971
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045249638
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045249677
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339045249706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045270731
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1339045280709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045280722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045281049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045281193
activated,perspective,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.GitRepositoryExploring",1339045291042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045291068
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1339045294609
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1339045299389
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1339045303032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045303352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045309721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045309874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045311232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045312760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045313351
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1339045316412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339045316452
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339045320043
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1339045346809
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339045346830
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339045346890
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339045346922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045362870
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1339045412890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045412907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045413241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045413373
activated,perspective,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.GitRepositoryExploring",1339045419379
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339045419395
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1339045420523
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1339045424863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045425182
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1339045430896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045431485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045431629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339045432885
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1339045435894
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339045435925
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339045438941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048074654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048152963
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339048166664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339048166711
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339048166737
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339048167637
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339048167671
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339048167699
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339048168831
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339048168859
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339048169580
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339048169603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048195839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048197591
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1339048198414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048201221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048298756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048301504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048320809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048321492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048333768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048335288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048335965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048337567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048338542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048345623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048346238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048347957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048655038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048655993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048691680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048692087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048694009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048717334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048914484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1339048915148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048916208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339048919378
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1339048919398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048919409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1339048922809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339048923520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048924522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048975768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048977772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048978667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339048981710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049178322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049180090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049483704
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339049485876
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1339049487280
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1339049487319
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1339049487371
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1339049487378
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1339049487399
activated,perspective,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.GitRepositoryExploring",1339049488485
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339049488516
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1339049490241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049495572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049545098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049545117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339049547385
error,log,,,"Unable to read object AnyObjectId[c4c36b84fc6af30684b3375d48de272a19491d78] for content proposal assistance",1339049554191
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewNewRemote",1339049558708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049558738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049559062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049561920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049562051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049563283
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1339049573102
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339049573135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339049574656
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1339049579792
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1339049585334
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1339049585336
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1339049585345
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1339049585393
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1339049585445
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1339049586991
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1339049587204
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1339049587425
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1339049587457
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1339049587561
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1339049587703
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1339049587732
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1339049587771
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1339049587906
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1339049587908
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339049587991
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1339049589214
activated,perspective,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.GitRepositoryExploring",1339049590070
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1339049590100
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1339049591008
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Merge",1339049592105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049592431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339049594339
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1339049598886
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1339049598923
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1339049602294
