what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954608301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954721947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954727194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954745160
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338954768866
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1338954775601
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1338954780566
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1338954791717
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1338954791717
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1338954791718
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1338954791766
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1338954792953
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1338954793066
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1338954793095
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1338954793188
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1338954793312
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1338954793338
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338954793385
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1338954793473
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338954793475
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338954793501
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1338954794806
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338954800139
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338954800192
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1338954800212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954824665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954825384
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338954827066
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338954838349
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1338954839436
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1338954839438
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1338954839439
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1338954839449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954856709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954857449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954858395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954876841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954877742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954879175
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338954880320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954895623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954896424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954897487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954898070
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338954900543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954914298
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338954918681
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338954918723
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1338954918816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954918828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954924199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954932804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954933663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954935147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954937252
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1338954939224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954939241
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338954941415
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338954941437
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1338954941538
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338954948189
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338954957284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954960185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954976957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954977850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338954988182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338954990431
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338954994102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338955052347
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338955057537
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338955057579
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1338955057672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338955057683
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338955078133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338955096065
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1338955151258
